date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-10-31,115823.66855801003,113131.06419987971,114630.99332297224,111823.27299307831,121314.70828478163
2025-11-03,116675.20187775644,113148.38893209178,115266.56625839078,112257.02859283837,121542.37857638905
2025-11-04,114938.64523954703,111000.932653481,112773.15515549993,110171.7101426593,120101.66442117651
2025-11-05,116521.41424236573,112373.20036872,114210.0849450281,111257.90127542215,120517.8731522614
2025-11-06,115245.28712222475,110486.72782081712,111919.34479658189,108987.42324712682,119224.7908231562
2025-11-07,113842.1502358667,109430.98618489287,110990.33945701942,108291.63462390803,119342.17549144026
2025-11-10,116692.33333458057,112348.22004951739,114105.98909253857,110865.39570405163,121204.43354956403
2025-11-11,116874.59709263395,112417.9300059992,113919.59911779859,110916.18622404385,121481.89514884821
2025-11-12,118242.21474146692,113333.61727972957,114667.013922063,111767.99810449718,121549.4885094555
2025-11-13,115217.25593346011,110410.96107129131,111363.11617533547,108902.91168852604,119532.48869215793
2025-11-14,115151.69037401685,110595.83669270657,111413.46682546484,109027.62528227619,119512.93365419873
2025-11-17,114521.87254291706,110064.62170435561,111017.58519947456,107994.9462906319,118399.49418215863
2025-11-18,113926.6090438234,109480.4124865239,109838.92301995026,106881.05319447989,117405.23591585428
2025-11-19,114953.11217928841,110306.60797010458,110620.91810850709,107310.856632389,117858.79084972317
2025-11-20,112620.90362340407,107979.36468737405,108070.38815486446,104873.64945345976,116062.35139096655
2025-11-21,113525.8970972724,108755.38721240865,108803.85728043977,105389.18454862063,117218.47223761694
2025-11-24,118003.07253997806,113442.14042156145,113610.3654965789,109452.72105117474,118943.75792518012
2025-11-25,118964.68943847016,114076.85770420438,114398.3893054054,110061.52085984964,120062.53256904653
2025-11-26,120070.07941327135,115127.25597917299,115392.51861710905,111188.12853341337,120891.38962063025
2025-11-28,120343.35239993765,115354.92946830446,115801.1857007776,111634.80978260032,121551.26327069565
2025-12-01,118954.76838828131,113967.71265990264,114184.26805919905,110551.57080106197,120996.32918402154
2025-12-02,118716.15027250398,113530.69036030318,113596.32133838318,110119.52061165661,121220.43906504285
2025-12-03,119004.07227433687,113749.71129415144,113919.98716935502,110057.12641856963,121640.19731860812
2025-12-04,118027.73662150498,112866.28959490114,112900.32169379787,109099.58967478744,121729.1313665206
2025-12-05,118147.37243672862,112959.76222098684,112937.93289139235,109063.49478282336,121960.35118060836
2025-12-08,117556.17200657302,112642.30952912263,112343.05054976081,108905.66494386182,121593.95553341172
2025-12-09,117288.09326777814,112136.00921642866,112015.9263474573,108335.52035763965,121489.00508191463
2025-12-10,118510.99984443445,113688.73016504075,113713.47967268938,109927.45606252659,122294.74668495302
2025-12-11,118986.80114941705,113694.84516758952,113474.16383033025,110168.50265873072,122579.31821730363
2025-12-12,117785.61688051041,112570.04736115462,111912.57687160437,108976.65253580258,121261.34567841294
2025-12-15,117611.25258170819,112325.28514251694,111855.85954719677,108573.92002496138,121078.14241076173
2025-12-16,116610.84531594827,111632.01024668466,111045.28039339323,107974.71732417219,120747.31820510895
2025-12-17,115268.72357502414,110164.03511184159,109743.53746370817,106896.03908138692,119418.66443445995
2025-12-18,115892.54972293643,110849.24421418554,110718.45518977912,107631.04241316463,120320.4282422657
2025-12-19,116821.0115688397,112055.47734504791,111876.78967922252,108635.16000667126,121410.94825166432
2025-12-22,117486.48974573119,112886.51836117107,112819.07832667534,109391.56631195679,122167.32318315089
2025-12-23,117857.69722991803,113259.70455091115,113372.94263321877,109772.74303623174,122725.6870231419
2025-12-24,118426.0557382466,113660.45079272456,113713.07754397293,110185.6660460378,123157.38952873458
2025-12-26,118556.30212437111,113763.81245305343,113869.88863024783,110318.24988273693,123144.90087141878
2025-12-29,118660.08280205107,113615.86719837143,113927.94485392957,110147.0545506432,122706.05576844231
2025-12-30,118434.10036367878,113491.28861354063,113816.22527878862,110040.25273923216,122556.21365686404
2025-12-31,117732.69974764378,112749.1420392759,113027.40121588661,109259.33058872719,121648.2000763475
2026-01-02,118147.49312470845,113332.73993801576,113807.6303549052,109933.4530436828,121871.18848247471
2026-01-05,118696.08963239913,113080.76642276696,114801.95260658082,110487.9873420439,122682.86410315661
2026-01-06,119186.40906054115,113348.24050356924,114184.78983877365,110823.19949019804,123412.4869587714
2026-01-07,119424.00693708027,114296.55180775338,115123.44002690392,111152.82491676448,123014.67912643429
2026-01-08,119972.4015109931,113936.54423596401,115139.92961090965,111278.61222421314,123002.19046911846
2026-01-09,119724.84756195571,113863.6805283781,115657.10340855515,111645.59993363032,123815.6517391463
2026-01-12,119833.14658969796,114432.53791154915,116289.73492779466,112475.56566394388,124010.09153195002
2026-01-13,118610.26037184802,114608.7965715166,116508.70164496245,112611.13214502258,123762.13669929693
2026-01-14,118888.59768747124,113974.3806027665,117304.67696679947,112750.42328732119,123153.81823004266
2026-01-15,117901.48350724399,113219.55739040641,116961.50456641475,112152.76494108388,123489.19366390645
2026-01-16,117469.59085413377,112935.59039572887,116368.63085684786,111788.86693083645,123385.72399479379
2026-01-20,116172.81681540268,111208.55918907127,114851.32259230554,110665.24076861453,120873.990427613
2026-01-21,117538.12281774059,113130.91740336383,117124.81216024129,112414.52487756524,122269.00720291755
2026-01-22,118127.56238289886,113820.5154825057,117883.52306503014,112962.06713279242,122907.63815862975
2026-01-23,117357.2238514838,113367.86104718757,117362.94857816589,112050.63571420331,122952.23583985522
2026-01-26,117859.09813710336,113126.5312279946,117111.85412065704,111901.69017880893,123576.60337701144
2026-01-27,118022.98410246753,113115.73061125219,117199.0631440495,111671.95016477533,124068.96351983726
2026-01-28,117910.14068068785,112619.72603201806,117077.61171515478,111138.34668658067,124056.47486252143
2026-01-29,118225.48953308858,113036.93507867219,116663.80378214842,111000.7233002307,123810.2947911085
2026-01-30,118510.73720783889,114075.40715766496,117477.95472560126,111626.28923815863,123441.02468398915
2026-02-02,119667.9934421647,115542.06935569005,118542.52824482297,112222.99238953774,124054.68921317549
2026-02-03,122272.43430130652,115891.13014184259,119083.55707920577,113380.46984920037,123005.76176781037
2026-02-04,123464.04515020206,113193.52257112032,116483.69110374346,111553.40549362746,122409.93195587191
2026-02-05,123676.76738335387,111921.9987443588,114823.0275141599,110963.96694874104,120881.12213689102
2026-02-06,125001.30700119145,114095.55885220044,117050.75773833522,113770.18470264018,123200.20156061409
2026-02-09,124018.04277507799,114307.1499336784,117481.97655385491,114119.26666462459,123794.24572320658
2026-02-10,123238.68660058916,113398.98726012312,116539.4703938089,113589.95170663373,123467.78764796673
2026-02-11,124768.86564966872,113966.66549912404,117248.75833088357,114569.78108145342,123439.24992274898
2026-02-12,124643.66569348265,113178.85369371336,115963.7525122478,113148.11959678939,121532.25263802479
2026-02-13,124506.73588005254,112847.94599587597,115789.5281714982,112844.43338242771,121617.8767017838
2026-02-17,123237.74399611216,112023.13645469966,114842.39675280816,111935.6438223633,121814.10214393343
2026-02-18,124096.50109167003,112629.39969500611,115623.31207977093,112982.73269396994,122427.76667311974
2026-02-19,124020.13136767369,112793.7333192928,115751.94583228334,113413.92473074225,122104.87989657177
2026-02-20,123949.41586786721,112874.25058820486,116019.33074559954,113317.34500011538,122987.91616245672
2026-02-23,125390.55230456925,113285.92576947385,116324.32089594682,114083.19776314285,121732.0493788663
2026-02-24,125619.13454516145,114837.53708236304,117850.68401860003,115455.08471071298,122616.8604059914
2026-02-25,125159.55607962242,114712.47366096154,117700.61896325306,115186.52358343214,123651.53532090629
2026-02-26,124051.19733138719,112427.81359002835,115449.78144178813,113082.68893196332,122964.724497171
2026-02-27,126518.06156817148,113356.84665420151,116317.14373074526,113917.14971538403,122374.25163327035
2026-03-02,125727.22540548172,112726.72786083235,115670.56947944,113635.17561754206,122443.82662912743
2026-03-03,124488.34131741489,111684.11488672196,114600.72882362954,112808.2335190065,121364.56492109287
2026-03-04,123574.41104314577,111072.02058659564,113972.64977250923,112235.27607554378,122220.8382230002
2026-03-05,121693.8304573463,109727.44160546854,112592.9573126246,110674.98559175526,121539.38434730274
2026-03-06,121792.00603424918,109762.15881429563,112628.58115616172,110667.28287683791,119946.35648050263
2026-03-09,122530.55338684694,110321.92840716848,113202.96904813364,111047.4137670189,120997.08046331943
2026-03-10,122239.58128385904,109791.48647088271,112658.67470010908,110690.11080059785,120802.62978240996
2026-03-11,122312.13122154861,110274.47209015912,113154.27341651158,111024.03662176168,120651.00202148575
2026-03-12,122628.82131930444,110172.9769387415,113050.12773441237,111421.37535238068,118818.92579255068
2026-03-13,123094.66682752983,110224.93802629194,113103.44577798364,111493.7483572866,118146.38927547717
2026-03-16,123275.30862234766,110500.30918907432,113386.00821744853,111688.13093579754,119348.75190732395
